cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,Treated,outcome123
Good,Bad,Bad,Bad,Good,Bad,Bad,Good,Bad,Good,Bad,Bad,Good,Bad,Bad,Bad,Good,Bad,Good,1.0,0.0,119.71218022639914
Bad,Bad,Bad,Bad,Bad,Bad,Good,Bad,Good,Bad,Good,Bad,Bad,Bad,Bad,Good,Bad,Good,Bad,1.0,1.0,83.83159797345515
Good,Good,Bad,Good,Good,Bad,Good,Bad,Bad,Bad,Good,Good,Bad,Good,Bad,Bad,Good,Bad,Good,1.0,1.0,100.80915732465044
Good,Bad,Good,Good,Good,Bad,Good,Good,Bad,Bad,Good,Bad,Good,Bad,Bad,Bad,Good,Good,Good,0.0,0.0,140.22153438183466
Good,Bad,Good,Bad,Good,Bad,Good,Good,Good,Good,Good,Bad,Bad,Good,Good,Bad,Good,Bad,Bad,1.0,1.0,219.9451345197372
Bad,Bad,Bad,Bad,Bad,Good,Good,Bad,Good,Good,Good,Bad,Bad,Good,Good,Bad,Good,Good,Bad,1.0,1.0,165.12014829414576
Good,Bad,Good,Good,Bad,Bad,Good,Good,Good,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Good,1.0,0.0,158.4183623399738
Good,Bad,Bad,Good,Good,Good,Good,Bad,Good,Good,Bad,Bad,Good,Good,Good,Good,Good,Bad,Good,0.0,1.0,216.36180252018193
Bad,Bad,Bad,Bad,Good,Bad,Bad,Good,Good,Good,Good,Bad,Bad,Bad,Good,Good,Good,Bad,Bad,0.0,1.0,164.91151245936692
Good,Good,Bad,Good,Bad,Bad,Good,Bad,Good,Good,Good,Good,Bad,Bad,Bad,Good,Bad,Good,Good,1.0,1.0,168.89865784610433
Bad,Good,Good,Bad,Good,Good,Good,Good,Good,Bad,Bad,Good,Good,Good,Good,Bad,Good,Good,Bad,1.0,1.0,205.90999694267902
Bad,Bad,Good,Good,Good,Good,Bad,Bad,Good,Bad,Bad,Bad,Bad,Good,Bad,Good,Bad,Bad,Bad,0.0,0.0,133.67102782063367
Bad,Good,Bad,Good,Bad,Good,Bad,Bad,Good,Bad,Good,Good,Bad,Bad,Good,Good,Bad,Good,Bad,1.0,0.0,104.08454028183876
Good,Bad,Bad,Good,Good,Good,Bad,Bad,Good,Good,Bad,Good,Good,Good,Good,Bad,Bad,Bad,Good,1.0,1.0,180.2930441525373
Good,Good,Good,Good,Good,Good,Bad,Bad,Good,Bad,Bad,Good,Good,Bad,Bad,Good,Bad,Bad,Bad,0.0,1.0,154.77644098851488
Good,Good,Bad,Good,Bad,Bad,Bad,Good,Good,Good,Bad,Bad,Bad,Bad,Bad,Good,Bad,Bad,Good,1.0,0.0,169.54434545141208
Good,Good,Good,Good,Bad,Good,Bad,Bad,Good,Bad,Bad,Bad,Good,Bad,Good,Good,Good,Good,Bad,0.0,1.0,129.75689733092912
Bad,Bad,Good,Good,Good,Bad,Good,Bad,Bad,Good,Bad,Good,Bad,Bad,Bad,Bad,Good,Bad,Bad,1.0,0.0,145.4807058370331
Good,Good,Good,Good,Good,Bad,Good,Bad,Bad,Bad,Bad,Good,Bad,Bad,Good,Bad,Bad,Good,Bad,0.0,0.0,109.29035795715893
Bad,Bad,Bad,Bad,Bad,Bad,Bad,Good,Bad,Good,Good,Bad,Good,Bad,Bad,Good,Good,Bad,Bad,1.0,1.0,96.38801811858069
Bad,Good,Bad,Good,Bad,Bad,Good,Good,Good,Good,Bad,Good,Good,Bad,Good,Good,Bad,Bad,Bad,1.0,0.0,200.12711571186853
Bad,Bad,Bad,Good,Good,Good,Good,Bad,Bad,Good,Good,Bad,Bad,Good,Bad,Good,Good,Bad,Bad,0.0,0.0,159.64608547181044
Bad,Bad,Bad,Bad,Bad,Bad,Good,Bad,Good,Bad,Bad,Good,Bad,Bad,Good,Bad,Bad,Good,Good,0.0,0.0,79.99054005075126
Good,Good,Bad,Bad,Good,Bad,Good,Good,Good,Bad,Good,Good,Good,Good,Bad,Bad,Bad,Good,Good,1.0,0.0,161.12939834163774
Good,Bad,Good,Good,Bad,Good,Bad,Good,Good,Good,Bad,Bad,Bad,Good,Good,Good,Good,Good,Bad,0.0,1.0,208.37607866304955
Bad,Bad,Good,Good,Bad,Good,Bad,Bad,Good,Bad,Good,Bad,Good,Good,Good,Good,Good,Bad,Bad,1.0,0.0,111.60411789467
Bad,Bad,Bad,Good,Bad,Good,Good,Bad,Good,Good,Bad,Bad,Good,Good,Good,Good,Bad,Bad,Good,1.0,0.0,181.1409720831221
Good,Bad,Bad,Good,Good,Bad,Bad,Good,Bad,Bad,Bad,Bad,Good,Good,Good,Good,Bad,Bad,Bad,1.0,1.0,94.74901378105385
Bad,Good,Good,Good,Bad,Good,Bad,Bad,Good,Bad,Bad,Good,Bad,Good,Bad,Good,Good,Good,Good,1.0,0.0,119.84527986044796
Good,Bad,Good,Good,Bad,Good,Bad,Bad,Good,Good,Good,Bad,Bad,Bad,Good,Bad,Bad,Good,Bad,1.0,0.0,165.52021173504602
Good,Bad,Good,Good,Good,Good,Good,Good,Good,Good,Bad,Bad,Bad,Good,Good,Bad,Good,Bad,Good,0.0,0.0,263.39463400209337
Bad,Bad,Good,Bad,Bad,Good,Bad,Good,Good,Bad,Good,Good,Bad,Bad,Good,Good,Good,Good,Bad,1.0,1.0,134.92909991251915
Good,Good,Good,Bad,Good,Good,Good,Good,Bad,Bad,Good,Good,Bad,Bad,Good,Bad,Good,Good,Bad,1.0,0.0,158.97911490194372
Bad,Good,Good,Bad,Bad,Bad,Bad,Bad,Bad,Good,Bad,Bad,Bad,Good,Bad,Good,Good,Good,Good,1.0,1.0,79.95069056570753
Good,Good,Bad,Good,Bad,Bad,Bad,Bad,Bad,Good,Bad,Good,Bad,Bad,Good,Good,Good,Bad,Good,1.0,1.0,90.1104732459886
Good,Bad,Good,Good,Good,Bad,Bad,Bad,Good,Bad,Bad,Bad,Good,Bad,Bad,Bad,Good,Good,Bad,1.0,0.0,110.11307264827481
Bad,Bad,Bad,Good,Bad,Good,Good,Bad,Bad,Good,Bad,Good,Bad,Good,Good,Good,Good,Good,Bad,1.0,0.0,136.56798905040623
Good,Good,Good,Bad,Bad,Bad,Bad,Bad,Bad,Good,Good,Bad,Bad,Bad,Bad,Bad,Good,Bad,Bad,1.0,1.0,85.35720096477091
Bad,Bad,Good,Bad,Good,Good,Good,Bad,Bad,Bad,Good,Good,Good,Bad,Good,Good,Bad,Good,Good,0.0,1.0,110.46931854329922
Good,Good,Bad,Good,Bad,Bad,Bad,Good,Bad,Bad,Bad,Good,Bad,Good,Good,Bad,Good,Good,Good,0.0,1.0,79.37961962293612
Good,Good,Bad,Good,Good,Good,Good,Good,Good,Good,Bad,Good,Bad,Bad,Good,Good,Good,Bad,Bad,0.0,1.0,265.633138548474
Good,Bad,Bad,Good,Good,Good,Good,Bad,Good,Good,Good,Good,Good,Good,Good,Bad,Good,Good,Good,1.0,1.0,212.8812062414005
Bad,Bad,Bad,Bad,Bad,Bad,Bad,Good,Good,Good,Bad,Bad,Good,Good,Bad,Good,Good,Bad,Bad,1.0,0.0,133.8003856109815
Good,Bad,Bad,Bad,Bad,Good,Bad,Bad,Bad,Good,Good,Bad,Bad,Bad,Good,Bad,Bad,Good,Bad,1.0,1.0,91.09999633597849
Good,Good,Bad,Good,Bad,Bad,Bad,Good,Bad,Bad,Bad,Good,Good,Good,Good,Bad,Good,Good,Good,0.0,1.0,80.41723061687051
Bad,Good,Good,Good,Bad,Bad,Good,Good,Good,Good,Bad,Good,Good,Bad,Bad,Bad,Bad,Bad,Good,0.0,0.0,214.52353844190102
Bad,Good,Bad,Good,Good,Good,Bad,Bad,Good,Good,Bad,Good,Bad,Bad,Bad,Good,Good,Bad,Good,1.0,0.0,179.50848361701873
Good,Good,Bad,Good,Good,Bad,Bad,Good,Bad,Good,Good,Bad,Bad,Bad,Bad,Good,Bad,Good,Good,0.0,1.0,156.54536946547418
Bad,Good,Bad,Bad,Bad,Bad,Good,Good,Bad,Good,Good,Bad,Bad,Good,Bad,Bad,Bad,Good,Bad,0.0,1.0,138.9202246897568
Bad,Good,Bad,Bad,Good,Bad,Bad,Good,Good,Bad,Bad,Bad,Bad,Good,Bad,Good,Bad,Bad,Good,1.0,1.0,126.08583694120908
Good,Bad,Bad,Bad,Bad,Bad,Good,Bad,Good,Bad,Good,Good,Good,Bad,Good,Good,Good,Bad,Bad,1.0,0.0,85.78528626074649
Bad,Bad,Good,Good,Bad,Bad,Bad,Good,Bad,Bad,Good,Good,Good,Good,Bad,Good,Bad,Bad,Good,1.0,1.0,78.69135378653691
Bad,Good,Bad,Bad,Bad,Good,Bad,Good,Good,Good,Bad,Good,Bad,Good,Good,Bad,Bad,Bad,Bad,1.0,1.0,180.14992336767108
Bad,Bad,Good,Good,Good,Good,Bad,Good,Bad,Good,Good,Good,Good,Bad,Bad,Good,Bad,Bad,Bad,1.0,1.0,183.00600850873192
Good,Bad,Good,Good,Good,Good,Bad,Bad,Bad,Good,Bad,Good,Good,Good,Good,Bad,Good,Good,Bad,0.0,1.0,150.6454141616179
Bad,Good,Bad,Bad,Bad,Bad,Bad,Good,Good,Bad,Bad,Bad,Good,Bad,Bad,Bad,Good,Good,Bad,1.0,0.0,96.67309592266884
Bad,Bad,Bad,Good,Bad,Good,Good,Bad,Good,Good,Bad,Bad,Bad,Good,Bad,Bad,Good,Good,Good,0.0,1.0,185.95850502757327
Good,Good,Bad,Good,Bad,Bad,Good,Good,Good,Bad,Good,Bad,Good,Bad,Good,Good,Bad,Good,Good,1.0,1.0,158.77769607370217
Bad,Good,Bad,Bad,Good,Bad,Bad,Bad,Good,Good,Bad,Bad,Bad,Good,Good,Bad,Bad,Bad,Bad,1.0,0.0,128.98532729297685
Good,Good,Good,Bad,Good,Good,Bad,Bad,Bad,Bad,Good,Good,Bad,Good,Good,Bad,Good,Good,Bad,0.0,1.0,89.39254965267875
Good,Bad,Bad,Good,Bad,Bad,Bad,Good,Good,Bad,Bad,Good,Bad,Good,Good,Bad,Good,Good,Bad,1.0,0.0,109.55650878653714
Bad,Good,Good,Good,Good,Bad,Bad,Bad,Bad,Bad,Bad,Good,Bad,Good,Bad,Good,Bad,Good,Bad,1.0,1.0,74.28881239825259
Bad,Bad,Good,Bad,Bad,Good,Bad,Bad,Bad,Good,Bad,Good,Bad,Bad,Bad,Bad,Good,Bad,Bad,0.0,1.0,99.36338782621364
Bad,Good,Bad,Good,Bad,Good,Good,Good,Bad,Bad,Good,Bad,Good,Good,Good,Good,Bad,Bad,Bad,0.0,1.0,140.065400219477
Good,Bad,Good,Good,Bad,Good,Bad,Bad,Bad,Bad,Good,Good,Bad,Bad,Bad,Good,Good,Good,Bad,0.0,1.0,76.64297044987268
Bad,Bad,Bad,Bad,Good,Good,Good,Bad,Good,Good,Good,Bad,Good,Good,Good,Bad,Bad,Bad,Bad,1.0,1.0,190.67008628600087
Good,Good,Good,Good,Bad,Bad,Good,Good,Bad,Bad,Bad,Good,Bad,Bad,Bad,Bad,Good,Good,Good,0.0,1.0,129.42937788928975
Good,Good,Good,Good,Good,Good,Good,Bad,Good,Good,Bad,Bad,Good,Good,Good,Bad,Bad,Good,Good,1.0,1.0,239.24910728223614
Good,Bad,Good,Good,Bad,Good,Bad,Good,Good,Good,Good,Bad,Good,Good,Good,Bad,Bad,Bad,Bad,0.0,0.0,204.50327243995758
Bad,Good,Bad,Good,Good,Bad,Bad,Bad,Bad,Good,Good,Good,Bad,Good,Good,Good,Good,Good,Good,1.0,1.0,109.61835592131395
Good,Bad,Good,Good,Bad,Good,Good,Bad,Bad,Bad,Bad,Bad,Good,Bad,Bad,Good,Good,Bad,Good,1.0,0.0,105.49471551502312
Good,Bad,Good,Bad,Good,Good,Bad,Bad,Good,Bad,Good,Bad,Bad,Bad,Good,Good,Good,Good,Good,1.0,1.0,124.95300695333792
Good,Good,Bad,Good,Bad,Bad,Good,Good,Good,Bad,Bad,Good,Good,Bad,Good,Bad,Good,Bad,Bad,0.0,0.0,156.03643460308902
Bad,Good,Bad,Bad,Good,Bad,Good,Good,Good,Good,Good,Good,Good,Bad,Bad,Bad,Bad,Bad,Good,0.0,1.0,213.23266377962682
Good,Good,Good,Bad,Bad,Bad,Bad,Good,Bad,Good,Good,Bad,Good,Bad,Good,Good,Bad,Good,Good,0.0,0.0,120.58900512654772
Bad,Good,Good,Bad,Bad,Good,Bad,Good,Bad,Good,Bad,Good,Good,Good,Good,Good,Good,Good,Bad,1.0,1.0,149.0450476582521
Bad,Bad,Good,Good,Bad,Bad,Good,Good,Good,Good,Good,Good,Bad,Good,Bad,Bad,Good,Good,Bad,1.0,0.0,206.68225099135987
Bad,Good,Good,Good,Good,Bad,Bad,Good,Good,Good,Bad,Bad,Good,Good,Bad,Bad,Good,Bad,Good,0.0,0.0,205.83918788663587
Good,Bad,Good,Bad,Bad,Bad,Bad,Good,Bad,Bad,Good,Bad,Good,Bad,Good,Bad,Bad,Bad,Good,1.0,1.0,64.79463819214308
Good,Good,Good,Bad,Good,Bad,Bad,Bad,Good,Bad,Bad,Good,Good,Good,Good,Good,Good,Good,Good,0.0,1.0,104.55026944938555
Bad,Good,Bad,Good,Bad,Good,Bad,Good,Good,Bad,Bad,Bad,Bad,Bad,Good,Bad,Good,Good,Good,1.0,1.0,149.2103041525606
Bad,Good,Bad,Good,Good,Good,Good,Bad,Good,Good,Good,Good,Good,Bad,Bad,Good,Good,Good,Bad,0.0,0.0,213.89348936627482
Bad,Good,Good,Good,Good,Good,Good,Good,Bad,Bad,Bad,Good,Bad,Good,Good,Good,Bad,Good,Bad,1.0,0.0,175.26396850450652
Bad,Good,Bad,Good,Bad,Good,Good,Bad,Good,Good,Good,Bad,Good,Bad,Good,Good,Good,Bad,Bad,1.0,1.0,194.759087384242
Bad,Good,Bad,Bad,Good,Good,Bad,Good,Good,Bad,Good,Good,Good,Good,Bad,Good,Bad,Good,Good,0.0,1.0,154.78905041926478
Bad,Good,Bad,Good,Bad,Good,Bad,Bad,Good,Good,Good,Bad,Bad,Good,Good,Bad,Bad,Bad,Bad,0.0,0.0,153.1330467729109
Good,Bad,Bad,Good,Good,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Good,Good,Good,Bad,Bad,Bad,Bad,1.0,0.0,50.54391349986608
Good,Bad,Bad,Bad,Bad,Bad,Good,Good,Good,Bad,Good,Good,Good,Bad,Bad,Good,Bad,Good,Good,1.0,1.0,130.79236764902691
Good,Good,Bad,Good,Bad,Bad,Good,Good,Good,Bad,Good,Bad,Good,Bad,Bad,Good,Bad,Good,Bad,0.0,0.0,154.96297214608273
Bad,Good,Good,Bad,Bad,Good,Bad,Good,Bad,Bad,Bad,Bad,Bad,Bad,Good,Bad,Bad,Good,Bad,1.0,1.0,99.94057244360536
Bad,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Good,Bad,Bad,Bad,Good,Good,Good,Bad,Good,Bad,Good,0.0,1.0,50.48127233207131
Bad,Good,Good,Good,Good,Good,Good,Good,Bad,Good,Bad,Good,Good,Bad,Bad,Good,Good,Good,Good,1.0,0.0,223.86986691498947
Bad,Bad,Bad,Good,Good,Good,Good,Bad,Good,Bad,Good,Bad,Bad,Bad,Bad,Good,Good,Good,Good,1.0,1.0,160.82815819235753
Good,Bad,Good,Good,Good,Good,Good,Bad,Bad,Good,Good,Bad,Good,Good,Bad,Good,Bad,Good,Good,1.0,1.0,186.1406005939633
Bad,Good,Good,Bad,Bad,Bad,Good,Good,Bad,Good,Good,Bad,Good,Bad,Bad,Good,Bad,Good,Good,0.0,1.0,155.46676625248006
Good,Bad,Good,Bad,Good,Bad,Good,Bad,Bad,Bad,Bad,Bad,Good,Bad,Bad,Good,Good,Bad,Good,0.0,1.0,83.80458057054514
Bad,Good,Good,Good,Bad,Bad,Bad,Bad,Bad,Good,Good,Good,Good,Bad,Bad,Bad,Good,Good,Bad,0.0,1.0,100.23450900853165
Bad,Bad,Good,Bad,Bad,Good,Good,Bad,Good,Bad,Bad,Good,Bad,Bad,Bad,Good,Bad,Good,Bad,0.0,0.0,126.45560604405566
Bad,Good,Good,Bad,Bad,Good,Bad,Good,Bad,Good,Bad,Good,Bad,Bad,Bad,Good,Bad,Good,Bad,0.0,1.0,150.21336687158615
Bad,Good,Bad,Good,Good,Good,Bad,Good,Good,Good,Good,Good,Bad,Good,Bad,Bad,Bad,Bad,Bad,1.0,0.0,219.5891760510362
Bad,Good,Good,Bad,Good,Good,Bad,Good,Bad,Good,Bad,Good,Bad,Bad,Bad,Good,Bad,Good,Bad,0.0,1.0,176.4719075021789
Good,Good,Bad,Good,Good,Bad,Bad,Good,Good,Bad,Good,Good,Bad,Good,Bad,Good,Bad,Bad,Good,1.0,0.0,143.4380484544894
Bad,Bad,Bad,Good,Bad,Good,Good,Good,Bad,Bad,Good,Bad,Bad,Good,Bad,Bad,Bad,Bad,Good,1.0,0.0,122.4393426811165
Bad,Bad,Bad,Bad,Good,Good,Bad,Bad,Bad,Good,Bad,Bad,Bad,Good,Bad,Bad,Good,Good,Good,0.0,0.0,104.13166543487587
Bad,Good,Bad,Bad,Good,Good,Bad,Good,Good,Bad,Good,Bad,Bad,Good,Bad,Bad,Good,Good,Bad,0.0,0.0,149.28625242121518
Bad,Good,Good,Good,Bad,Good,Bad,Good,Good,Good,Bad,Bad,Good,Good,Good,Good,Good,Bad,Good,0.0,1.0,214.6402099711435
Bad,Bad,Good,Bad,Good,Bad,Good,Good,Good,Good,Bad,Bad,Good,Good,Bad,Good,Good,Bad,Good,0.0,0.0,211.58264444020782
Bad,Good,Bad,Bad,Good,Bad,Bad,Bad,Bad,Good,Bad,Good,Bad,Good,Bad,Good,Bad,Good,Good,0.0,1.0,90.94948786381931
Good,Bad,Bad,Bad,Bad,Good,Good,Good,Bad,Good,Bad,Good,Bad,Bad,Good,Bad,Bad,Bad,Good,0.0,0.0,160.1164289313274
Good,Good,Good,Good,Good,Good,Bad,Good,Good,Good,Good,Bad,Good,Good,Bad,Good,Bad,Bad,Bad,1.0,1.0,245.70963099059944
Good,Bad,Bad,Good,Good,Good,Bad,Bad,Bad,Bad,Bad,Good,Bad,Bad,Good,Bad,Bad,Good,Good,1.0,1.0,86.226152012156
Good,Bad,Good,Good,Bad,Bad,Good,Bad,Bad,Bad,Bad,Good,Good,Good,Bad,Good,Bad,Good,Good,1.0,1.0,80.16080524964971
Bad,Bad,Good,Bad,Good,Good,Bad,Bad,Bad,Good,Bad,Good,Bad,Good,Bad,Good,Good,Good,Bad,1.0,0.0,119.97600077754466
Bad,Bad,Bad,Bad,Bad,Good,Bad,Bad,Bad,Good,Good,Bad,Bad,Good,Bad,Good,Good,Bad,Good,1.0,0.0,79.32012638362187
Bad,Good,Bad,Good,Bad,Bad,Bad,Good,Bad,Good,Good,Good,Good,Good,Bad,Bad,Bad,Bad,Good,0.0,1.0,121.64345644220518
Bad,Good,Bad,Bad,Bad,Good,Good,Bad,Good,Good,Bad,Bad,Good,Good,Bad,Bad,Bad,Good,Bad,1.0,1.0,174.01098229236462
Bad,Bad,Good,Good,Good,Bad,Good,Bad,Bad,Good,Bad,Good,Bad,Good,Bad,Good,Bad,Good,Good,0.0,0.0,145.07249238280403
Bad,Good,Bad,Bad,Good,Bad,Good,Bad,Bad,Good,Good,Bad,Good,Bad,Bad,Bad,Good,Good,Good,0.0,0.0,118.80208734418925
Good,Good,Good,Good,Bad,Good,Bad,Bad,Bad,Bad,Bad,Good,Good,Good,Good,Good,Bad,Bad,Bad,0.0,0.0,80.97442524103606
Bad,Good,Good,Bad,Bad,Bad,Bad,Good,Bad,Good,Good,Bad,Bad,Good,Bad,Bad,Good,Bad,Good,1.0,1.0,120.71860481652723
Good,Good,Bad,Good,Good,Bad,Good,Bad,Good,Good,Good,Good,Bad,Good,Good,Bad,Good,Good,Good,1.0,0.0,189.7513618117789
Bad,Bad,Good,Bad,Good,Good,Bad,Good,Bad,Good,Bad,Bad,Good,Bad,Bad,Bad,Good,Good,Bad,1.0,0.0,160.75458062134615
Good,Good,Bad,Good,Bad,Bad,Good,Good,Bad,Good,Good,Bad,Good,Bad,Good,Bad,Good,Bad,Bad,1.0,0.0,160.14376415340197
Good,Good,Bad,Good,Good,Bad,Good,Good,Bad,Good,Bad,Bad,Bad,Good,Good,Bad,Bad,Good,Bad,0.0,1.0,189.32860594765884
Good,Good,Bad,Good,Good,Good,Bad,Bad,Bad,Bad,Good,Bad,Bad,Bad,Good,Good,Bad,Good,Good,0.0,0.0,88.08511153690911
Bad,Good,Bad,Bad,Bad,Good,Bad,Good,Good,Good,Good,Bad,Good,Good,Bad,Bad,Good,Bad,Bad,1.0,0.0,175.24742777436168
Bad,Bad,Bad,Good,Bad,Good,Good,Bad,Bad,Good,Good,Bad,Bad,Good,Good,Good,Bad,Bad,Bad,1.0,1.0,141.51554438923594
Good,Good,Bad,Bad,Bad,Good,Good,Bad,Bad,Bad,Bad,Bad,Good,Bad,Bad,Bad,Good,Bad,Bad,0.0,0.0,81.32373446377031
Bad,Bad,Bad,Good,Good,Good,Bad,Bad,Bad,Good,Good,Bad,Bad,Bad,Good,Bad,Good,Bad,Good,0.0,0.0,123.2756389808177
Good,Good,Good,Bad,Bad,Good,Good,Bad,Good,Good,Bad,Good,Good,Bad,Good,Good,Bad,Good,Good,1.0,0.0,188.751639733849
Bad,Good,Good,Bad,Good,Good,Bad,Good,Bad,Good,Good,Good,Bad,Bad,Bad,Good,Bad,Bad,Good,0.0,1.0,174.38362688270962
Bad,Bad,Good,Bad,Good,Bad,Good,Bad,Bad,Bad,Bad,Good,Good,Bad,Good,Bad,Good,Good,Good,0.0,0.0,75.99805783035006
Bad,Bad,Bad,Good,Bad,Bad,Bad,Bad,Good,Bad,Good,Bad,Bad,Good,Good,Bad,Good,Good,Bad,1.0,0.0,64.46469515774659
Good,Good,Bad,Good,Bad,Bad,Good,Bad,Good,Bad,Bad,Bad,Bad,Good,Good,Good,Good,Bad,Good,0.0,0.0,113.00409026772532
Good,Good,Bad,Bad,Good,Good,Good,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Good,Good,Bad,1.0,0.0,105.45693079069756
Good,Good,Good,Good,Bad,Good,Good,Bad,Bad,Good,Good,Good,Good,Good,Bad,Bad,Good,Bad,Bad,0.0,1.0,171.62214149881942
Bad,Good,Good,Good,Good,Good,Bad,Bad,Bad,Bad,Bad,Bad,Good,Good,Bad,Good,Good,Good,Good,1.0,0.0,100.81815510796974
Bad,Good,Good,Good,Bad,Bad,Bad,Bad,Bad,Good,Bad,Good,Good,Bad,Good,Good,Good,Bad,Bad,1.0,1.0,100.00269832971479
Bad,Bad,Good,Bad,Good,Good,Bad,Bad,Bad,Bad,Bad,Good,Good,Good,Bad,Good,Good,Good,Good,1.0,0.0,70.64117408818396
Good,Good,Good,Good,Bad,Bad,Good,Good,Good,Bad,Good,Bad,Good,Bad,Good,Bad,Good,Bad,Bad,0.0,0.0,170.53660482981826
Bad,Good,Good,Good,Good,Bad,Bad,Good,Good,Bad,Good,Bad,Bad,Good,Bad,Good,Bad,Good,Good,0.0,1.0,159.22541842559463
Good,Bad,Good,Good,Good,Good,Bad,Good,Good,Good,Bad,Good,Good,Bad,Good,Good,Bad,Good,Good,1.0,1.0,235.00692322983195
Good,Bad,Bad,Good,Bad,Bad,Bad,Good,Good,Bad,Bad,Good,Good,Bad,Good,Good,Good,Good,Good,0.0,0.0,111.03589000257416
Bad,Good,Bad,Good,Bad,Good,Bad,Good,Bad,Good,Bad,Good,Bad,Bad,Good,Good,Bad,Good,Bad,1.0,0.0,150.51516242345042
Bad,Bad,Good,Bad,Bad,Good,Good,Bad,Good,Bad,Bad,Good,Good,Good,Bad,Good,Good,Good,Good,0.0,1.0,131.26289541389428
Good,Bad,Bad,Good,Good,Bad,Good,Bad,Bad,Good,Good,Good,Good,Good,Good,Good,Good,Bad,Good,1.0,0.0,134.515554019946
Bad,Good,Bad,Bad,Good,Bad,Good,Good,Good,Good,Bad,Bad,Bad,Good,Bad,Bad,Good,Good,Good,1.0,1.0,210.623888019682
Bad,Good,Good,Bad,Good,Good,Bad,Good,Good,Good,Good,Good,Good,Good,Bad,Bad,Good,Good,Good,0.0,1.0,219.46154128736984
Good,Bad,Good,Bad,Good,Good,Bad,Good,Bad,Good,Bad,Bad,Good,Good,Bad,Bad,Bad,Good,Bad,1.0,1.0,168.76323782529062
Bad,Bad,Bad,Good,Good,Good,Good,Bad,Good,Good,Good,Bad,Bad,Good,Bad,Good,Bad,Bad,Good,0.0,1.0,212.50487889777924
Good,Bad,Bad,Good,Good,Bad,Good,Bad,Good,Bad,Bad,Bad,Good,Good,Bad,Good,Bad,Good,Good,1.0,1.0,135.99186006203644
Good,Bad,Good,Good,Good,Good,Good,Good,Good,Bad,Bad,Good,Bad,Bad,Bad,Bad,Bad,Bad,Good,0.0,0.0,213.25313129484607
Bad,Bad,Good,Good,Good,Good,Bad,Good,Bad,Bad,Bad,Bad,Bad,Good,Good,Bad,Good,Bad,Good,1.0,1.0,136.19340019294486
Bad,Bad,Bad,Bad,Good,Good,Bad,Bad,Good,Good,Bad,Bad,Good,Good,Bad,Good,Bad,Bad,Good,1.0,1.0,155.8925199720559
Bad,Bad,Good,Bad,Good,Bad,Good,Good,Good,Bad,Good,Good,Bad,Good,Bad,Good,Bad,Bad,Good,1.0,1.0,164.54321675514862
Good,Bad,Bad,Good,Good,Good,Bad,Bad,Good,Good,Bad,Bad,Bad,Bad,Good,Bad,Good,Bad,Good,1.0,1.0,180.50090724779372
Good,Good,Good,Good,Good,Bad,Bad,Bad,Good,Bad,Good,Good,Good,Good,Good,Good,Good,Bad,Bad,0.0,0.0,120.13995073815576
Good,Good,Bad,Bad,Bad,Good,Good,Good,Bad,Good,Good,Bad,Bad,Bad,Good,Bad,Bad,Good,Bad,0.0,1.0,176.14512705579597
Good,Bad,Bad,Bad,Good,Good,Bad,Good,Bad,Bad,Bad,Good,Bad,Good,Bad,Good,Good,Good,Bad,0.0,1.0,103.86423683797064
Good,Bad,Bad,Good,Bad,Good,Good,Good,Bad,Bad,Bad,Good,Bad,Good,Good,Bad,Good,Good,Bad,1.0,1.0,134.84509959806869
Bad,Bad,Bad,Good,Bad,Good,Bad,Bad,Bad,Good,Good,Bad,Good,Good,Bad,Good,Bad,Good,Bad,1.0,1.0,104.37730199130311
Bad,Good,Good,Good,Bad,Bad,Good,Good,Good,Bad,Good,Good,Bad,Bad,Bad,Bad,Bad,Bad,Bad,1.0,0.0,165.98476847666726
Good,Bad,Good,Bad,Good,Bad,Bad,Good,Good,Good,Good,Bad,Good,Good,Good,Good,Bad,Good,Bad,1.0,0.0,181.57180999821495
Good,Bad,Bad,Good,Bad,Good,Good,Bad,Good,Good,Bad,Bad,Good,Bad,Good,Bad,Bad,Bad,Bad,1.0,1.0,190.22408546922958
Bad,Good,Good,Bad,Bad,Good,Bad,Bad,Bad,Bad,Good,Good,Bad,Good,Bad,Bad,Bad,Bad,Good,0.0,1.0,59.796340283648824
Bad,Good,Bad,Good,Good,Good,Bad,Good,Good,Good,Bad,Bad,Bad,Bad,Bad,Good,Good,Bad,Good,0.0,0.0,219.66399301268345
Bad,Good,Good,Good,Good,Bad,Bad,Bad,Bad,Bad,Good,Good,Good,Bad,Bad,Bad,Bad,Good,Bad,1.0,1.0,73.8685114486004
Bad,Bad,Good,Bad,Bad,Bad,Bad,Bad,Good,Good,Bad,Good,Good,Bad,Bad,Bad,Bad,Good,Good,0.0,0.0,108.23459393124223
